"Time (UTCG)","Detic Latitude (deg)","Detic Longitude (deg)","Detic Altitude (km)"
11 Jan 2020 07:04:10.000,43.209,-101.281,459.982133
11 Jan 2020 07:04:20.000,42.705,-100.784,459.794401
11 Jan 2020 07:04:30.000,42.198,-100.296,459.606017
11 Jan 2020 07:04:40.000,41.688,-99.816,459.417075
11 Jan 2020 07:04:50.000,41.176,-99.345,459.227670
11 Jan 2020 07:05:00.000,40.662,-98.881,459.037897
11 Jan 2020 07:05:10.000,40.145,-98.425,458.847849
11 Jan 2020 07:05:20.000,39.627,-97.977,458.657623
11 Jan 2020 07:05:30.000,39.106,-97.536,458.467314
11 Jan 2020 07:05:40.000,38.583,-97.102,458.277016
11 Jan 2020 07:05:50.000,38.058,-96.674,458.086826
11 Jan 2020 07:06:00.000,37.532,-96.254,457.896838
11 Jan 2020 07:06:10.000,37.003,-95.840,457.707147
11 Jan 2020 07:06:20.000,36.473,-95.432,457.517849
11 Jan 2020 07:06:30.000,35.941,-95.030,457.329038
11 Jan 2020 07:06:40.000,35.408,-94.634,457.140809
11 Jan 2020 07:06:50.000,34.872,-94.244,456.953257
11 Jan 2020 07:07:00.000,34.335,-93.859,456.766475
11 Jan 2020 07:07:10.000,33.797,-93.480,456.580557
11 Jan 2020 07:07:20.000,33.257,-93.106,456.395597
11 Jan 2020 07:07:30.000,32.716,-92.737,456.211686
11 Jan 2020 07:07:40.000,32.173,-92.373,456.028919
11 Jan 2020 07:07:50.000,31.629,-92.014,455.847386
11 Jan 2020 07:08:00.000,31.084,-91.659,455.667178
11 Jan 2020 07:08:10.000,30.538,-91.309,455.488386
11 Jan 2020 07:08:20.000,29.990,-90.963,455.311100
11 Jan 2020 07:08:30.000,29.441,-90.622,455.135409
11 Jan 2020 07:08:33.901,29.226,-90.489,455.067330
11 Jan 2020 08:37:53.942,42.839,-124.612,459.844242
11 Jan 2020 08:38:03.000,42.380,-124.168,459.673782
11 Jan 2020 08:38:13.000,41.871,-123.685,459.485029
11 Jan 2020 08:38:23.000,41.360,-123.211,459.295778
11 Jan 2020 08:38:33.000,40.847,-122.744,459.106125
11 Jan 2020 08:38:43.000,40.331,-122.286,458.916164
11 Jan 2020 08:38:53.000,39.813,-121.835,458.725990
11 Jan 2020 08:39:03.000,39.293,-121.391,458.535698
11 Jan 2020 08:39:13.000,38.771,-120.954,458.345384
11 Jan 2020 08:39:23.000,38.247,-120.525,458.155143
11 Jan 2020 08:39:33.000,37.721,-120.102,457.965070
11 Jan 2020 08:39:43.000,37.193,-119.685,457.775260
11 Jan 2020 08:39:53.000,36.664,-119.275,457.585809
11 Jan 2020 08:40:03.000,36.133,-118.871,457.396811
11 Jan 2020 08:40:13.000,35.599,-118.473,457.208361
11 Jan 2020 08:40:23.000,35.065,-118.081,457.020554
11 Jan 2020 08:40:33.000,34.529,-117.694,456.833483
11 Jan 2020 08:40:43.000,33.991,-117.313,456.647243
11 Jan 2020 08:40:53.000,33.451,-116.937,456.461928
11 Jan 2020 08:41:03.000,32.911,-116.567,456.277628
11 Jan 2020 08:41:09.964,32.533,-116.311,456.149934
11 Jan 2020 20:41:28.927,29.415,-83.339,455.127028
11 Jan 2020 20:41:38.000,29.913,-83.030,455.286293
11 Jan 2020 20:41:48.000,30.461,-82.685,455.463367
11 Jan 2020 20:41:58.000,31.007,-82.335,455.641960
11 Jan 2020 20:42:08.000,31.553,-81.981,455.821981
11 Jan 2020 20:42:18.000,32.097,-81.623,456.003342
11 Jan 2020 20:42:28.000,32.640,-81.259,456.185949
11 Jan 2020 20:42:38.000,33.181,-80.891,456.369713
11 Jan 2020 20:42:48.000,33.721,-80.518,456.554539
11 Jan 2020 20:42:58.000,34.260,-80.139,456.740337
11 Jan 2020 20:43:08.000,34.797,-79.756,456.927012
11 Jan 2020 20:43:18.000,35.333,-79.366,457.114471
11 Jan 2020 20:43:28.000,35.867,-78.971,457.302620
11 Jan 2020 20:43:38.000,36.399,-78.570,457.491364
11 Jan 2020 20:43:48.000,36.929,-78.163,457.680609
11 Jan 2020 20:43:58.000,37.458,-77.750,457.870260
11 Jan 2020 20:44:08.000,37.985,-77.330,458.060222
11 Jan 2020 20:44:18.000,38.510,-76.904,458.250400
11 Jan 2020 20:44:28.000,39.033,-76.471,458.440699
11 Jan 2020 20:44:38.000,39.554,-76.031,458.631023
11 Jan 2020 20:44:48.000,40.073,-75.584,458.821277
11 Jan 2020 20:44:58.000,40.590,-75.129,459.011367
11 Jan 2020 20:45:08.000,41.104,-74.666,459.201196
11 Jan 2020 20:45:18.000,41.617,-74.196,459.390669
11 Jan 2020 20:45:28.000,42.127,-73.718,459.579693
11 Jan 2020 20:45:38.000,42.634,-73.231,459.768173
11 Jan 2020 20:45:48.000,43.139,-72.735,459.956014
11 Jan 2020 20:45:58.000,43.641,-72.231,460.143122
11 Jan 2020 20:46:08.000,44.141,-71.717,460.329405
11 Jan 2020 20:46:18.000,44.638,-71.195,460.514768
11 Jan 2020 20:46:28.000,45.132,-70.662,460.699121
11 Jan 2020 20:46:38.000,45.623,-70.120,460.882369
11 Jan 2020 20:46:48.000,46.111,-69.567,461.064423
11 Jan 2020 20:46:58.000,46.596,-69.004,461.245191
11 Jan 2020 20:47:08.000,47.077,-68.430,461.424582
11 Jan 2020 20:47:13.798,47.354,-68.092,461.527933
11 Jan 2020 22:15:38.490,31.220,-105.896,455.712038
11 Jan 2020 22:15:48.000,31.739,-105.558,455.883707
11 Jan 2020 22:15:58.000,32.282,-105.197,456.065504
11 Jan 2020 22:16:08.000,32.825,-104.832,456.248517
11 Jan 2020 22:16:18.000,33.366,-104.463,456.432654
11 Jan 2020 22:16:28.000,33.905,-104.088,456.617823
11 Jan 2020 22:16:38.000,34.443,-103.707,456.803932
11 Jan 2020 22:16:48.000,34.980,-103.322,456.990886
11 Jan 2020 22:16:58.000,35.515,-102.930,457.178592
11 Jan 2020 22:17:08.000,36.048,-102.533,457.366955
11 Jan 2020 22:17:18.000,36.580,-102.130,457.555882
11 Jan 2020 22:17:28.000,37.110,-101.721,457.745277
11 Jan 2020 22:17:38.000,37.638,-101.306,457.935046
11 Jan 2020 22:17:48.000,38.164,-100.884,458.125094
11 Jan 2020 22:17:58.000,38.689,-100.455,458.315325
11 Jan 2020 22:18:08.000,39.211,-100.020,458.505644
11 Jan 2020 22:18:18.000,39.731,-99.577,458.695957
11 Jan 2020 22:18:28.000,40.250,-99.128,458.886166
11 Jan 2020 22:18:38.000,40.766,-98.670,459.076179
11 Jan 2020 22:18:48.000,41.280,-98.205,459.265898
11 Jan 2020 22:18:58.000,41.791,-97.732,459.455231
11 Jan 2020 22:19:08.000,42.300,-97.251,459.644081
11 Jan 2020 22:19:18.000,42.807,-96.761,459.832354
11 Jan 2020 22:19:28.000,43.311,-96.263,460.019957
11 Jan 2020 22:19:38.000,43.812,-95.755,460.206796
11 Jan 2020 22:19:48.000,44.311,-95.239,460.392776
11 Jan 2020 22:19:58.000,44.807,-94.712,460.577807
11 Jan 2020 22:20:08.000,45.300,-94.177,460.761794
11 Jan 2020 22:20:18.000,45.790,-93.631,460.944646
11 Jan 2020 22:20:28.000,46.277,-93.074,461.126273
11 Jan 2020 22:20:38.000,46.760,-92.507,461.306583
11 Jan 2020 22:20:48.000,47.240,-91.930,461.485486
11 Jan 2020 22:20:58.000,47.717,-91.341,461.662893
11 Jan 2020 22:21:08.000,48.190,-90.740,461.838717
11 Jan 2020 22:21:08.062,48.193,-90.736,461.839797
11 Jan 2020 23:51:43.103,39.134,-123.783,458.477391
11 Jan 2020 23:51:53.000,39.649,-123.347,458.665745
11 Jan 2020 23:52:03.000,40.167,-122.898,458.855978
11 Jan 2020 23:52:13.000,40.684,-122.442,459.046029
11 Jan 2020 23:52:23.000,41.198,-121.978,459.235803
11 Jan 2020 23:52:33.000,41.710,-121.506,459.425204
11 Jan 2020 23:52:43.000,42.219,-121.026,459.614139
11 Jan 2020 23:52:53.000,42.727,-120.538,459.802511
11 Jan 2020 23:53:03.000,43.231,-120.041,459.990228
11 Jan 2020 23:53:13.000,43.733,-119.535,460.177196
11 Jan 2020 23:53:23.000,44.232,-119.020,460.363320
11 Jan 2020 23:53:33.000,44.728,-118.495,460.548509
11 Jan 2020 23:53:43.000,45.222,-117.961,460.732670
11 Jan 2020 23:53:53.000,45.712,-117.416,460.915710
11 Jan 2020 23:54:03.000,46.200,-116.862,461.097539
11 Jan 2020 23:54:13.000,46.684,-116.297,461.278065
11 Jan 2020 23:54:23.000,47.164,-115.721,461.457199
11 Jan 2020 23:54:33.000,47.642,-115.133,461.634851
11 Jan 2020 23:54:43.000,48.116,-114.535,461.810933
11 Jan 2020 23:54:53.000,48.586,-113.924,461.985358
11 Jan 2020 23:55:02.983,49.051,-113.302,462.157741
12 Jan 2020 04:54:05.498,45.044,-74.953,460.666191
12 Jan 2020 04:54:15.000,44.574,-74.448,460.490857
12 Jan 2020 04:54:25.000,44.077,-73.927,460.305361
12 Jan 2020 04:54:35.000,43.577,-73.415,460.118960
12 Jan 2020 04:54:45.000,43.074,-72.912,459.931744
12 Jan 2020 04:54:55.000,42.569,-72.417,459.743808
12 Jan 2020 04:55:05.000,42.061,-71.932,459.555246
12 Jan 2020 04:55:15.000,41.551,-71.454,459.366152
12 Jan 2020 04:55:17.281,41.434,-71.346,459.322964
12 Jan 2020 06:26:18.166,49.067,-103.524,462.163404
12 Jan 2020 06:26:28.000,48.608,-102.911,461.993656
12 Jan 2020 06:26:38.000,48.138,-102.300,461.819306
12 Jan 2020 06:26:48.000,47.665,-101.700,461.643294
12 Jan 2020 06:26:58.000,47.187,-101.113,461.465708
12 Jan 2020 06:27:08.000,46.707,-100.536,461.286636
12 Jan 2020 06:27:18.000,46.223,-99.970,461.106167
12 Jan 2020 06:27:28.000,45.736,-99.415,460.924392
12 Jan 2020 06:27:38.000,45.245,-98.871,460.741401
12 Jan 2020 06:27:48.000,44.752,-98.336,460.557286
12 Jan 2020 06:27:58.000,44.256,-97.811,460.372138
12 Jan 2020 06:28:08.000,43.757,-97.295,460.186050
12 Jan 2020 06:28:18.000,43.255,-96.789,459.999115
12 Jan 2020 06:28:28.000,42.751,-96.291,459.811425
12 Jan 2020 06:28:38.000,42.244,-95.803,459.623076
12 Jan 2020 06:28:48.000,41.734,-95.322,459.434161
12 Jan 2020 06:28:58.000,41.222,-94.850,459.244775
12 Jan 2020 06:29:08.000,40.708,-94.386,459.055011
12 Jan 2020 06:29:18.000,40.192,-93.929,458.864966
12 Jan 2020 06:29:28.000,39.673,-93.481,458.674734
12 Jan 2020 06:29:38.000,39.153,-93.039,458.484410
12 Jan 2020 06:29:48.000,38.630,-92.604,458.294090
12 Jan 2020 06:29:58.000,38.106,-92.176,458.103869
12 Jan 2020 06:30:08.000,37.579,-91.755,457.913843
12 Jan 2020 06:30:18.000,37.051,-91.341,457.724105
12 Jan 2020 06:30:28.000,36.521,-90.932,457.534752
12 Jan 2020 06:30:38.000,35.989,-90.530,457.345878
12 Jan 2020 06:30:48.000,35.455,-90.134,457.157578
12 Jan 2020 06:30:58.000,34.920,-89.743,456.969947
12 Jan 2020 06:31:08.000,34.383,-89.358,456.783078
12 Jan 2020 06:31:18.000,33.845,-88.978,456.597065
12 Jan 2020 06:31:28.000,33.305,-88.604,456.412002
12 Jan 2020 06:31:38.000,32.764,-88.235,456.227981
12 Jan 2020 06:31:48.000,32.222,-87.870,456.045095
12 Jan 2020 06:31:58.000,31.678,-87.511,455.863436
12 Jan 2020 06:32:08.000,31.133,-87.156,455.683094
12 Jan 2020 06:32:18.000,30.586,-86.805,455.504161
12 Jan 2020 06:32:22.316,30.350,-86.655,455.427396
12 Jan 2020 08:00:46.108,46.634,-124.147,461.259413
12 Jan 2020 08:00:56.000,46.154,-123.589,461.080693
12 Jan 2020 08:01:06.000,45.667,-123.036,460.898740
12 Jan 2020 08:01:16.000,45.176,-122.492,460.715584
12 Jan 2020 08:01:26.000,44.682,-121.959,460.531316
12 Jan 2020 08:01:36.000,44.186,-121.435,460.346029
12 Jan 2020 08:01:46.000,43.686,-120.921,460.159815
12 Jan 2020 08:01:56.000,43.184,-120.416,459.972766
12 Jan 2020 08:02:06.000,42.679,-119.920,459.784977
12 Jan 2020 08:02:16.000,42.172,-119.432,459.596542
12 Jan 2020 08:02:26.000,41.662,-118.953,459.407553
12 Jan 2020 08:02:36.000,41.150,-118.482,459.218107
12 Jan 2020 08:02:46.000,40.636,-118.019,459.028297
12 Jan 2020 08:02:56.000,40.119,-117.563,458.838218
12 Jan 2020 08:03:06.000,39.600,-117.116,458.647967
12 Jan 2020 08:03:16.000,39.079,-116.675,458.457637
12 Jan 2020 08:03:26.000,38.557,-116.241,458.267324
12 Jan 2020 08:03:36.000,38.032,-115.814,458.077123
12 Jan 2020 08:03:46.000,37.505,-115.394,457.887130
12 Jan 2020 08:03:56.000,36.976,-114.980,457.697440
12 Jan 2020 08:04:06.000,36.446,-114.573,457.508147
12 Jan 2020 08:04:16.000,35.914,-114.172,457.319348
12 Jan 2020 08:04:26.000,35.380,-113.776,457.131135
12 Jan 2020 08:04:36.000,34.845,-113.386,456.943604
12 Jan 2020 08:04:46.000,34.308,-113.002,456.756849
12 Jan 2020 08:04:56.000,33.769,-112.623,456.570963
12 Jan 2020 08:05:06.000,33.229,-112.249,456.386040
12 Jan 2020 08:05:16.000,32.688,-111.881,456.202173
12 Jan 2020 08:05:26.000,32.145,-111.517,456.019453
12 Jan 2020 08:05:36.000,31.601,-111.158,455.837973
12 Jan 2020 08:05:42.140,31.266,-110.940,455.727193
12 Jan 2020 20:04:24.186,25.342,-81.205,453.892344
12 Jan 2020 20:04:34.000,25.888,-80.897,454.050529
12 Jan 2020 20:04:44.000,26.444,-80.580,454.213921
12 Jan 2020 20:04:54.000,26.999,-80.259,454.379459
12 Jan 2020 20:04:57.705,27.204,-80.139,454.441316
12 Jan 2020 21:39:21.265,29.794,-102.275,455.248297
12 Jan 2020 21:39:31.000,30.328,-101.940,455.420343
12 Jan 2020 21:39:41.000,30.875,-101.592,455.598589
12 Jan 2020 21:39:51.000,31.421,-101.239,455.778286
12 Jan 2020 21:40:01.000,31.966,-100.881,455.959344
12 Jan 2020 21:40:11.000,32.509,-100.519,456.141672
12 Jan 2020 21:40:21.000,33.051,-100.152,456.325178
12 Jan 2020 21:40:31.000,33.591,-99.781,456.509771
12 Jan 2020 21:40:41.000,34.130,-99.403,456.695357
12 Jan 2020 21:40:51.000,34.668,-99.021,456.881843
12 Jan 2020 21:41:01.000,35.203,-98.633,457.069137
12 Jan 2020 21:41:11.000,35.738,-98.239,457.257143
12 Jan 2020 21:41:21.000,36.270,-97.840,457.445768
12 Jan 2020 21:41:31.000,36.801,-97.435,457.634917
12 Jan 2020 21:41:41.000,37.331,-97.023,457.824496
12 Jan 2020 21:41:51.000,37.858,-96.605,458.014409
12 Jan 2020 21:42:01.000,38.384,-96.180,458.204561
12 Jan 2020 21:42:11.000,38.907,-95.749,458.394858
12 Jan 2020 21:42:21.000,39.429,-95.311,458.585202
12 Jan 2020 21:42:31.000,39.948,-94.865,458.775501
12 Jan 2020 21:42:41.000,40.466,-94.413,458.965658
12 Jan 2020 21:42:51.000,40.981,-93.952,459.155577
12 Jan 2020 21:43:01.000,41.494,-93.484,459.345165
12 Jan 2020 21:43:11.000,42.004,-93.007,459.534326
12 Jan 2020 21:43:21.000,42.513,-92.523,459.722966
12 Jan 2020 21:43:31.000,43.018,-92.029,459.910990
12 Jan 2020 21:43:41.000,43.521,-91.527,460.098305
12 Jan 2020 21:43:51.000,44.022,-91.016,460.284816
12 Jan 2020 21:44:01.000,44.519,-90.496,460.470431
12 Jan 2020 21:44:11.000,45.014,-89.966,460.655058
12 Jan 2020 21:44:21.000,45.506,-89.426,460.838603
12 Jan 2020 21:44:31.000,45.994,-88.875,461.020975
12 Jan 2020 21:44:41.000,46.480,-88.315,461.202084
12 Jan 2020 21:44:51.000,46.962,-87.744,461.381838
12 Jan 2020 21:45:01.000,47.441,-87.161,461.560149
12 Jan 2020 21:45:07.352,47.743,-86.785,461.672621
12 Jan 2020 23:14:54.180,36.089,-121.675,457.381406
12 Jan 2020 23:15:04.000,36.611,-121.279,457.566986
12 Jan 2020 23:15:14.000,37.141,-120.870,457.756422
12 Jan 2020 23:15:24.000,37.669,-120.454,457.946227
12 Jan 2020 23:15:34.000,38.195,-120.032,458.136306
12 Jan 2020 23:15:44.000,38.720,-119.603,458.326562
12 Jan 2020 23:15:54.000,39.242,-119.167,458.516902
12 Jan 2020 23:16:04.000,39.762,-118.724,458.707229
12 Jan 2020 23:16:14.000,40.280,-118.274,458.897448
12 Jan 2020 23:16:24.000,40.796,-117.816,459.087465
12 Jan 2020 23:16:34.000,41.310,-117.351,459.277184
12 Jan 2020 23:16:44.000,41.821,-116.878,459.466511
12 Jan 2020 23:16:54.000,42.330,-116.396,459.655349
12 Jan 2020 23:17:04.000,42.837,-115.906,459.843607
12 Jan 2020 23:17:14.000,43.341,-115.407,460.031188
12 Jan 2020 23:17:24.000,43.842,-114.899,460.218000
12 Jan 2020 23:17:34.000,44.341,-114.382,460.403948
12 Jan 2020 23:17:44.000,44.837,-113.855,460.588942
12 Jan 2020 23:17:54.000,45.330,-113.319,460.772887
12 Jan 2020 23:18:04.000,45.819,-112.772,460.955692
12 Jan 2020 23:18:14.000,46.306,-112.216,461.137266
12 Jan 2020 23:18:24.000,46.790,-111.648,461.317518
12 Jan 2020 23:18:34.000,47.270,-111.070,461.496358
12 Jan 2020 23:18:44.000,47.746,-110.480,461.673698
12 Jan 2020 23:18:54.000,48.219,-109.879,461.849448
12 Jan 2020 23:19:04.000,48.689,-109.266,462.023522
12 Jan 2020 23:19:11.854,49.055,-108.776,462.159016
13 Jan 2020 04:18:07.145,45.401,-70.807,460.799623
13 Jan 2020 04:18:17.000,44.916,-70.277,460.618513
13 Jan 2020 04:18:27.000,44.421,-69.749,460.433677
13 Jan 2020 04:18:37.000,43.922,-69.230,460.247871
13 Jan 2020 04:18:37.753,43.885,-69.192,460.233840
13 Jan 2020 05:50:27.637,49.041,-98.950,462.154023
13 Jan 2020 05:50:37.000,48.605,-98.367,461.992327
13 Jan 2020 05:50:47.000,48.135,-97.756,461.817939
13 Jan 2020 05:50:57.000,47.661,-97.157,461.641889
13 Jan 2020 05:51:07.000,47.183,-96.569,461.464266
13 Jan 2020 05:51:17.000,46.703,-95.993,461.285159
13 Jan 2020 05:51:27.000,46.219,-95.428,461.104656
13 Jan 2020 05:51:37.000,45.731,-94.873,460.922847
13 Jan 2020 05:51:47.000,45.241,-94.328,460.739824
13 Jan 2020 05:51:57.000,44.748,-93.794,460.555678
13 Jan 2020 05:52:07.000,44.251,-93.269,460.370500
13 Jan 2020 05:52:17.000,43.752,-92.753,460.184383
13 Jan 2020 05:52:27.000,43.250,-92.247,459.997420
13 Jan 2020 05:52:37.000,42.746,-91.750,459.809705
13 Jan 2020 05:52:47.000,42.239,-91.261,459.621331
13 Jan 2020 05:52:57.000,41.729,-90.781,459.432392
13 Jan 2020 05:53:07.000,41.218,-90.309,459.242983
13 Jan 2020 05:53:17.000,40.703,-89.845,459.053198
13 Jan 2020 05:53:27.000,40.187,-89.389,458.863133
13 Jan 2020 05:53:37.000,39.668,-88.940,458.672882
13 Jan 2020 05:53:47.000,39.148,-88.498,458.482541
13 Jan 2020 05:53:57.000,38.625,-88.064,458.292205
13 Jan 2020 05:54:07.000,38.100,-87.636,458.101970
13 Jan 2020 05:54:17.000,37.574,-87.215,457.911929
13 Jan 2020 05:54:27.000,37.045,-86.801,457.722180
13 Jan 2020 05:54:37.000,36.515,-86.393,457.532816
13 Jan 2020 05:54:47.000,35.983,-85.991,457.343933
13 Jan 2020 05:54:57.000,35.450,-85.594,457.155625
13 Jan 2020 05:55:07.000,34.914,-85.204,456.967987
13 Jan 2020 05:55:17.000,34.378,-84.819,456.781112
13 Jan 2020 05:55:27.000,33.839,-84.439,456.595096
13 Jan 2020 05:55:37.000,33.300,-84.065,456.410030
13 Jan 2020 05:55:47.000,32.758,-83.696,456.226008
13 Jan 2020 05:55:57.000,32.216,-83.332,456.043122
13 Jan 2020 05:56:07.000,31.672,-82.972,455.861464
13 Jan 2020 05:56:17.000,31.127,-82.617,455.681125
13 Jan 2020 05:56:27.000,30.580,-82.267,455.502196
13 Jan 2020 05:56:37.000,30.032,-81.921,455.324767
13 Jan 2020 05:56:47.000,29.483,-81.579,455.148926
13 Jan 2020 05:56:57.000,28.933,-81.242,454.974763
13 Jan 2020 05:57:07.000,28.382,-80.908,454.802365
13 Jan 2020 05:57:17.000,27.830,-80.578,454.631818
13 Jan 2020 05:57:27.000,27.277,-80.252,454.463208
13 Jan 2020 05:57:35.960,26.780,-79.963,454.313848
13 Jan 2020 07:24:03.688,49.067,-122.682,462.163378
13 Jan 2020 07:24:13.000,48.632,-122.101,462.002649
13 Jan 2020 07:24:23.000,48.163,-121.489,461.828360
13 Jan 2020 07:24:33.000,47.689,-120.890,461.652405
13 Jan 2020 07:24:43.000,47.212,-120.302,461.474872
13 Jan 2020 07:24:53.000,46.731,-119.724,461.295848
13 Jan 2020 07:25:03.000,46.248,-119.158,461.115424
13 Jan 2020 07:25:13.000,45.760,-118.603,460.933689
13 Jan 2020 07:25:23.000,45.270,-118.058,460.750735
13 Jan 2020 07:25:33.000,44.777,-117.523,460.566651
13 Jan 2020 07:25:43.000,44.281,-116.997,460.381530
13 Jan 2020 07:25:53.000,43.782,-116.481,460.195466
13 Jan 2020 07:26:03.000,43.280,-115.975,460.008549
13 Jan 2020 07:26:13.000,42.776,-115.477,459.820875
13 Jan 2020 07:26:23.000,42.269,-114.988,459.632536
13 Jan 2020 07:26:33.000,41.760,-114.507,459.443626
13 Jan 2020 07:26:43.000,41.248,-114.035,459.254241
13 Jan 2020 07:26:53.000,40.734,-113.570,459.064475
13 Jan 2020 07:27:03.000,40.218,-113.113,458.874423
13 Jan 2020 07:27:13.000,39.699,-112.664,458.684180
13 Jan 2020 07:27:23.000,39.179,-112.222,458.493840
13 Jan 2020 07:27:33.000,38.656,-111.787,458.303500
13 Jan 2020 07:27:43.000,38.132,-111.359,458.113255
13 Jan 2020 07:27:53.000,37.605,-110.938,457.923199
13 Jan 2020 07:28:03.000,37.077,-110.523,457.733429
13 Jan 2020 07:28:13.000,36.547,-110.114,457.544038
13 Jan 2020 07:28:23.000,36.015,-109.712,457.355123
13 Jan 2020 07:28:33.000,35.481,-109.315,457.166777
13 Jan 2020 07:28:43.000,34.946,-108.924,456.979096
13 Jan 2020 07:28:53.000,34.410,-108.539,456.792173
13 Jan 2020 07:29:03.000,33.871,-108.159,456.606102
13 Jan 2020 07:29:13.000,33.332,-107.785,456.420976
13 Jan 2020 07:29:23.000,32.790,-107.415,456.236889
13 Jan 2020 07:29:33.000,32.248,-107.051,456.053932
13 Jan 2020 07:29:42.758,31.717,-106.700,455.876574
13 Jan 2020 21:02:38.350,26.939,-99.464,454.361440
13 Jan 2020 21:02:48.000,27.473,-99.152,454.522933
13 Jan 2020 21:02:58.000,28.026,-98.825,454.692247
13 Jan 2020 21:03:08.000,28.578,-98.494,454.863469
13 Jan 2020 21:03:18.000,29.129,-98.159,455.036512
13 Jan 2020 21:03:28.000,29.679,-97.820,455.211289
13 Jan 2020 21:03:38.000,30.227,-97.476,455.387712
13 Jan 2020 21:03:48.000,30.775,-97.129,455.565692
13 Jan 2020 21:03:58.000,31.321,-96.777,455.745140
13 Jan 2020 21:04:08.000,31.866,-96.421,455.925967
13 Jan 2020 21:04:18.000,32.409,-96.059,456.108080
13 Jan 2020 21:04:28.000,32.951,-95.694,456.291389
13 Jan 2020 21:04:38.000,33.492,-95.323,456.475801
13 Jan 2020 21:04:48.000,34.031,-94.946,456.661225
13 Jan 2020 21:04:58.000,34.569,-94.565,456.847566
13 Jan 2020 21:05:08.000,35.105,-94.178,457.034732
13 Jan 2020 21:05:18.000,35.640,-93.786,457.222628
13 Jan 2020 21:05:28.000,36.173,-93.388,457.411161
13 Jan 2020 21:05:38.000,36.704,-92.983,457.600236
13 Jan 2020 21:05:48.000,37.234,-92.573,457.789758
13 Jan 2020 21:05:58.000,37.762,-92.156,457.979632
13 Jan 2020 21:06:08.000,38.288,-91.733,458.169763
13 Jan 2020 21:06:18.000,38.812,-91.303,458.360055
13 Jan 2020 21:06:28.000,39.334,-90.866,458.550415
13 Jan 2020 21:06:38.000,39.854,-90.422,458.740745
13 Jan 2020 21:06:48.000,40.371,-89.971,458.930951
13 Jan 2020 21:06:58.000,40.887,-89.512,459.120939
13 Jan 2020 21:07:08.000,41.400,-89.045,459.310612
13 Jan 2020 21:07:18.000,41.911,-88.570,459.499876
13 Jan 2020 21:07:28.000,42.420,-88.087,459.688636
13 Jan 2020 21:07:38.000,42.926,-87.595,459.876798
13 Jan 2020 21:07:48.000,43.430,-87.095,460.064268
13 Jan 2020 21:07:58.000,43.931,-86.585,460.250952
13 Jan 2020 21:08:08.000,44.429,-86.067,460.436758
13 Jan 2020 21:08:18.000,44.924,-85.539,460.621591
13 Jan 2020 21:08:28.000,45.417,-85.001,460.805360
13 Jan 2020 21:08:38.000,45.906,-84.452,460.987974
13 Jan 2020 21:08:45.687,46.280,-84.024,461.127508
13 Jan 2020 22:38:23.641,33.980,-118.681,456.643599
13 Jan 2020 22:38:33.000,34.484,-118.324,456.817895
13 Jan 2020 22:38:43.000,35.020,-117.938,457.004936
13 Jan 2020 22:38:53.000,35.555,-117.547,457.192724
13 Jan 2020 22:39:03.000,36.088,-117.149,457.381163
13 Jan 2020 22:39:13.000,36.620,-116.746,457.570159
13 Jan 2020 22:39:23.000,37.150,-116.337,457.759617
13 Jan 2020 22:39:33.000,37.678,-115.921,457.949442
13 Jan 2020 22:39:43.000,38.204,-115.499,458.139540
13 Jan 2020 22:39:53.000,38.728,-115.070,458.329814
13 Jan 2020 22:40:03.000,39.251,-114.634,458.520170
13 Jan 2020 22:40:13.000,39.771,-114.191,458.710512
13 Jan 2020 22:40:23.000,40.289,-113.741,458.900746
13 Jan 2020 22:40:33.000,40.805,-113.283,459.090776
13 Jan 2020 22:40:43.000,41.319,-112.818,459.280506
13 Jan 2020 22:40:53.000,41.830,-112.344,459.469842
13 Jan 2020 22:41:03.000,42.339,-111.862,459.658690
13 Jan 2020 22:41:13.000,42.846,-111.372,459.846955
13 Jan 2020 22:41:23.000,43.350,-110.873,460.034542
13 Jan 2020 22:41:33.000,43.851,-110.365,460.221359
13 Jan 2020 22:41:43.000,44.350,-109.848,460.407311
13 Jan 2020 22:41:53.000,44.846,-109.322,460.592306
13 Jan 2020 22:42:03.000,45.339,-108.785,460.776252
13 Jan 2020 22:42:13.000,45.828,-108.239,460.959057
13 Jan 2020 22:42:23.000,46.315,-107.682,461.140629
13 Jan 2020 22:42:33.000,46.799,-107.114,461.320878
13 Jan 2020 22:42:43.000,47.279,-106.536,461.499714
13 Jan 2020 22:42:53.000,47.755,-105.946,461.677048
13 Jan 2020 22:43:03.000,48.228,-105.345,461.852792
13 Jan 2020 22:43:13.000,48.698,-104.731,462.026857
13 Jan 2020 22:43:20.508,49.048,-104.263,462.156391
14 Jan 2020 03:41:35.725,47.356,-68.544,461.528420
14 Jan 2020 03:41:45.000,46.911,-68.006,461.362812
14 Jan 2020 03:41:50.494,46.646,-67.691,461.264135
14 Jan 2020 05:14:28.234,49.427,-94.939,462.296547
14 Jan 2020 05:14:38.000,48.974,-94.321,462.129316
14 Jan 2020 05:14:48.000,48.507,-93.701,461.956281
14 Jan 2020 05:14:58.000,48.036,-93.092,461.781516
14 Jan 2020 05:15:08.000,47.562,-92.496,461.605109
14 Jan 2020 05:15:18.000,47.084,-91.911,461.427148
14 Jan 2020 05:15:28.000,46.602,-91.337,461.247720
